record_id,timestamp,O,T,L,S,C,M
516,2017-12-22T15:44:17,1,2,1,2,2,0
517,2017-12-22T15:44:48,1,2,1,1,2,0
518,2017-12-22T15:45:19,1,2,1,1,2,0
519,2017-12-22T15:45:49,1,2,1,2,2,0
520,2017-12-22T15:46:20,1,2,1,2,2,1
521,2017-12-22T15:46:51,1,2,1,2,2,0
522,2017-12-22T15:47:21,1,2,1,2,2,1
523,2017-12-22T15:47:52,1,2,1,0,2,0
524,2017-12-22T15:48:22,1,2,1,1,2,0
525,2017-12-22T15:48:53,1,2,1,1,2,0
526,2017-12-22T15:49:24,1,2,1,2,2,1
527,2017-12-22T15:49:54,1,2,1,2,2,0
528,2017-12-22T15:50:25,1,2,1,2,2,1
529,2017-12-22T15:50:56,1,2,1,2,2,0
530,2017-12-22T15:51:26,1,2,1,2,2,0
531,2017-12-22T15:51:57,1,2,1,2,2,0
532,2017-12-22T15:52:28,1,2,1,1,2,0
533,2017-12-22T15:52:58,1,2,1,1,2,1
534,2017-12-22T15:53:29,1,2,1,1,2,0
535,2017-12-22T15:53:59,1,2,1,1,2,0
536,2017-12-22T15:54:30,1,2,1,1,2,0
537,2017-12-22T15:55:01,1,2,1,1,2,0
538,2017-12-22T15:55:31,1,2,1,2,2,0
539,2017-12-22T15:56:02,1,2,1,1,2,0
540,2017-12-22T15:56:33,1,2,1,1,2,0
541,2017-12-22T15:57:03,1,2,1,0,2,0
542,2017-12-22T15:57:34,1,2,1,1,2,0
543,2017-12-22T15:58:05,1,2,1,1,2,0
544,2017-12-22T15:58:35,1,2,1,1,2,1
545,2017-12-22T15:59:06,1,2,1,2,2,1
546,2017-12-22T15:59:36,1,2,1,2,2,0
547,2017-12-22T16:00:07,1,2,1,2,2,0
548,2017-12-22T16:00:38,1,2,1,1,2,0
549,2017-12-22T16:01:08,1,2,1,1,2,0
550,2017-12-22T16:01:39,1,2,1,1,2,0
551,2017-12-22T16:02:10,1,2,1,2,2,1
552,2017-12-22T16:02:40,1,2,1,2,2,1
553,2017-12-22T16:03:11,1,2,1,2,2,0
554,2017-12-22T16:04:12,1,2,1,1,2,0
555,2017-12-22T16:04:43,1,2,1,2,2,1
556,2017-12-22T16:05:13,1,2,1,2,2,1
557,2017-12-22T16:05:44,1,2,1,2,2,1
558,2017-12-22T16:06:15,1,2,1,2,2,1
559,2017-12-22T16:06:45,1,2,1,2,2,0
560,2017-12-22T16:07:16,1,2,1,1,2,0
561,2017-12-22T16:07:47,1,2,1,2,2,0
562,2017-12-22T16:08:17,1,2,1,2,2,0
563,2017-12-22T16:08:48,1,2,1,2,2,0
564,2017-12-22T16:09:18,1,2,1,2,2,0
565,2017-12-22T16:09:49,1,2,1,1,2,0
566,2017-12-22T16:10:20,1,2,1,1,2,0
567,2017-12-22T16:10:50,1,2,1,2,2,0
568,2017-12-22T16:11:21,1,2,1,2,2,1
569,2017-12-22T16:11:52,1,2,1,1,2,1
570,2017-12-22T16:12:22,1,2,1,2,2,1
571,2017-12-22T16:12:53,1,2,1,1,2,1
572,2017-12-22T16:13:24,1,2,1,1,2,0
573,2017-12-22T16:13:54,1,2,1,1,2,0
574,2017-12-22T16:14:25,1,2,1,1,2,0
575,2017-12-22T16:14:55,1,2,1,2,2,0
576,2017-12-22T16:15:26,1,2,1,0,2,0
577,2017-12-22T16:15:57,1,2,1,2,2,0
578,2017-12-22T16:16:27,1,2,1,2,2,1
579,2017-12-22T16:16:58,1,2,1,2,2,0
580,2017-12-22T16:17:29,1,2,1,1,2,0
581,2017-12-22T16:17:59,1,2,1,2,2,0
582,2017-12-22T16:18:30,1,2,1,1,2,0
583,2017-12-22T16:19:00,1,2,1,2,2,0
584,2017-12-22T16:19:31,1,2,1,1,2,0
585,2017-12-22T16:20:02,1,2,1,1,2,0
586,2017-12-22T16:20:32,1,2,1,2,2,1
587,2017-12-22T16:21:03,1,2,1,1,2,0
588,2017-12-22T16:21:34,1,2,1,0,2,0
589,2017-12-22T16:22:04,1,2,1,0,2,0
590,2017-12-22T16:22:35,1,2,1,2,2,0
591,2017-12-22T16:23:06,1,2,1,0,2,0
592,2017-12-22T16:23:36,1,2,1,1,2,0
593,2017-12-22T16:24:07,1,2,1,2,2,1
594,2017-12-22T16:24:37,1,2,1,2,2,0
595,2017-12-22T16:25:08,1,2,1,2,2,1
596,2017-12-22T16:25:39,1,2,1,2,2,1
597,2017-12-22T16:26:09,1,2,1,1,2,0
598,2017-12-22T16:26:40,1,2,1,1,2,0
599,2017-12-22T16:27:11,1,2,1,2,2,1
600,2017-12-22T16:27:41,1,2,1,2,2,1
601,2017-12-22T16:28:12,1,2,1,2,2,1
602,2017-12-22T16:28:43,1,2,1,2,2,1
603,2017-12-22T16:29:13,1,2,1,2,2,0
604,2017-12-22T16:29:44,1,2,1,2,2,1
605,2017-12-22T16:30:14,1,2,1,2,2,1
606,2017-12-22T16:30:45,1,2,1,2,2,1
607,2017-12-22T16:31:16,1,2,1,2,2,1
608,2017-12-22T16:32:17,1,2,1,2,2,1
609,2017-12-22T16:32:48,1,2,1,2,2,1
610,2017-12-22T16:33:18,1,2,1,2,2,1
611,2017-12-22T16:33:49,1,2,1,2,2,1
612,2017-12-22T16:34:20,1,2,1,2,2,1
613,2017-12-22T16:34:50,1,2,1,2,2,1
614,2017-12-22T16:35:21,1,2,1,2,2,0
615,2017-12-22T16:35:51,1,2,1,2,2,0
616,2017-12-22T16:36:22,1,2,1,2,2,0
617,2017-12-22T16:36:53,1,2,1,2,2,0
618,2017-12-22T16:37:23,1,2,1,2,2,0
619,2017-12-22T16:37:54,1,2,1,2,2,1
620,2017-12-22T16:38:25,1,2,1,2,2,1
621,2017-12-22T16:38:55,1,2,1,2,2,1
622,2017-12-22T16:39:26,1,2,1,2,2,1
623,2017-12-22T16:39:57,1,2,1,2,2,1
624,2017-12-22T16:40:27,1,2,1,2,2,1
625,2017-12-22T16:40:58,1,2,1,2,2,1
626,2017-12-22T16:41:28,1,2,1,2,2,0
627,2017-12-22T16:41:59,1,2,1,2,2,0
628,2017-12-22T16:42:30,1,2,1,2,2,1
629,2017-12-22T16:43:00,1,2,1,2,2,0
630,2017-12-22T16:43:31,1,2,1,2,2,1
631,2017-12-22T16:44:02,1,2,1,2,2,0
632,2017-12-22T16:44:32,1,2,1,2,2,0
633,2017-12-22T16:45:03,1,2,1,2,2,1
634,2017-12-22T16:45:33,1,2,1,2,2,0
635,2017-12-22T16:46:04,1,2,1,2,2,0
636,2017-12-22T16:46:35,1,2,1,2,2,1
637,2017-12-22T16:47:05,1,2,1,2,2,0
638,2017-12-22T16:47:36,1,2,1,2,2,0
639,2017-12-22T16:48:07,1,2,1,2,2,1
640,2017-12-22T16:48:37,1,2,1,2,2,1
641,2017-12-22T16:49:08,1,2,1,2,2,1
642,2017-12-22T16:49:39,1,2,1,2,2,1
643,2017-12-22T16:50:09,1,2,1,2,2,1
644,2017-12-22T16:50:40,1,2,1,2,2,1
645,2017-12-22T16:51:10,1,2,1,2,2,1
646,2017-12-22T16:51:41,1,2,1,2,2,1
647,2017-12-22T16:52:12,1,2,1,2,2,1
648,2017-12-22T16:52:42,1,2,1,2,2,0
649,2017-12-22T16:53:13,1,2,1,2,2,1
650,2017-12-22T16:53:44,1,2,1,2,2,1
651,2017-12-22T16:54:14,1,2,1,2,2,1
652,2017-12-22T16:54:45,1,2,1,2,2,1
653,2017-12-22T16:55:16,1,2,1,2,2,0
654,2017-12-22T16:55:46,1,2,1,2,2,1
655,2017-12-22T16:56:17,1,2,1,2,2,0
656,2017-12-22T16:56:47,1,2,1,2,2,1
657,2017-12-22T16:57:18,1,2,1,2,2,1
658,2017-12-22T16:57:49,1,2,1,2,2,0
659,2017-12-22T16:58:19,1,2,1,2,2,1
660,2017-12-22T16:58:50,1,2,1,2,2,1
661,2017-12-22T16:59:21,1,2,1,2,2,1
662,2017-12-22T17:00:22,1,2,1,2,2,1
663,2017-12-22T17:00:53,1,2,1,2,2,1
664,2017-12-22T17:01:23,1,2,1,2,2,1
665,2017-12-22T17:01:54,1,2,1,2,2,1
666,2017-12-22T17:02:24,1,2,1,1,2,1
667,2017-12-22T17:02:55,1,2,1,1,2,1
668,2017-12-22T17:03:26,1,2,1,2,2,1
669,2017-12-22T17:03:56,1,2,1,2,2,1
670,2017-12-22T17:04:27,1,2,1,2,2,1
671,2017-12-22T17:04:58,1,2,1,2,2,1
672,2017-12-22T17:05:28,1,2,1,2,2,1
673,2017-12-22T17:05:59,1,2,1,2,2,1
674,2017-12-22T17:06:29,1,2,1,1,2,1
675,2017-12-22T17:07:00,1,2,1,2,2,1
676,2017-12-22T17:07:31,1,2,1,2,2,1
677,2017-12-22T17:08:01,1,2,1,2,2,1
678,2017-12-22T17:08:32,1,2,1,2,2,1
679,2017-12-22T17:09:03,1,2,1,2,2,1
680,2017-12-22T17:09:33,1,2,1,0,2,1
681,2017-12-22T17:10:04,1,2,1,2,2,0
682,2017-12-22T17:10:35,1,2,1,2,2,1
683,2017-12-22T17:11:05,1,2,1,2,2,1
684,2017-12-22T17:11:36,1,2,1,2,2,0
685,2017-12-22T17:12:06,1,2,1,1,2,0
686,2017-12-22T17:12:37,1,2,1,1,2,1
687,2017-12-22T17:13:08,1,2,1,1,2,1
688,2017-12-22T17:13:38,1,2,1,2,2,1
689,2017-12-22T17:14:09,1,2,1,2,2,1
690,2017-12-22T17:14:40,1,2,1,1,2,1
691,2017-12-22T17:15:10,1,2,1,2,2,1
692,2017-12-22T17:15:41,1,2,1,2,2,1
693,2017-12-22T17:16:12,1,2,1,2,2,1
694,2017-12-22T17:16:42,1,2,1,1,2,1
695,2017-12-22T17:17:13,1,2,1,2,2,1
696,2017-12-22T17:17:43,1,2,1,0,2,0
697,2017-12-22T17:18:14,1,2,1,1,2,0
698,2017-12-22T17:18:45,1,2,1,2,2,1
699,2017-12-22T17:19:15,1,2,1,2,2,1
700,2017-12-22T17:19:46,1,2,1,2,2,1
701,2017-12-22T17:20:17,1,2,1,2,2,1
702,2017-12-22T17:20:47,1,2,1,2,2,1
703,2017-12-22T17:21:18,1,2,1,2,2,1
704,2017-12-22T17:21:49,1,2,1,2,2,1
705,2017-12-22T17:22:19,1,2,1,2,2,1
706,2017-12-22T17:22:50,1,2,1,2,2,1
707,2017-12-22T17:23:20,1,2,1,2,2,1
708,2017-12-22T17:23:51,1,2,1,1,2,0
709,2017-12-22T17:24:22,1,2,1,1,2,0
710,2017-12-22T17:24:52,1,2,1,2,2,1
711,2017-12-22T17:25:23,1,2,1,2,2,1
712,2017-12-22T17:25:54,1,2,1,2,2,1
713,2017-12-22T17:26:24,1,2,1,2,2,1
714,2017-12-22T17:26:55,1,2,1,2,2,1
715,2017-12-22T17:27:25,1,2,1,2,2,1
716,2017-12-22T17:27:56,1,2,1,1,2,1
717,2017-12-22T17:28:27,1,2,1,2,2,1
718,2017-12-22T17:28:57,1,2,1,2,2,1
719,2017-12-22T17:29:28,1,2,1,2,2,1
720,2017-12-22T17:29:59,1,2,1,2,2,1
721,2017-12-22T17:30:29,1,2,1,2,2,1
722,2017-12-22T17:31:00,1,2,1,2,2,1
723,2017-12-22T17:31:31,1,2,1,2,2,1
724,2017-12-22T17:32:01,1,2,1,2,2,1
725,2017-12-22T17:32:32,1,2,1,2,2,1
726,2017-12-22T17:33:02,1,2,1,2,2,1
727,2017-12-22T17:33:33,1,2,1,2,2,1
728,2017-12-22T17:34:04,1,2,1,2,2,1
729,2017-12-22T17:34:34,1,2,1,2,2,1
730,2017-12-22T17:35:05,1,2,1,2,2,1
731,2017-12-22T17:35:36,1,2,1,2,2,1
732,2017-12-22T17:36:06,1,2,1,2,2,0
733,2017-12-22T17:36:37,1,2,1,2,2,1
734,2017-12-22T17:37:08,1,2,1,2,2,1
735,2017-12-22T17:37:38,1,2,1,2,2,1
736,2017-12-22T17:38:09,1,2,1,2,2,1
737,2017-12-22T17:38:39,1,2,1,2,2,1
738,2017-12-22T17:39:10,1,2,1,2,2,1
739,2017-12-22T17:39:41,1,2,1,2,2,1
740,2017-12-22T17:40:11,1,2,1,2,2,1
741,2017-12-22T17:40:42,1,2,1,2,2,1
742,2017-12-22T17:41:13,1,2,1,2,2,1
743,2017-12-22T17:41:43,1,2,1,2,2,0
744,2017-12-22T17:42:14,1,2,1,0,2,1
745,2017-12-22T17:42:45,1,2,1,2,2,1
746,2017-12-22T17:43:15,1,2,1,2,2,1
747,2017-12-22T17:43:46,1,2,1,2,2,1
748,2017-12-22T17:44:16,1,2,1,2,2,1
749,2017-12-22T17:44:47,1,2,1,2,2,1
750,2017-12-22T17:45:18,1,2,1,2,2,1
751,2017-12-22T17:45:48,1,2,1,2,2,1
752,2017-12-22T17:46:19,1,2,1,2,2,1
753,2017-12-22T17:46:50,1,2,1,2,2,1
754,2017-12-22T17:47:20,1,2,1,0,2,1
755,2017-12-22T17:47:51,1,2,1,2,2,0
756,2017-12-22T17:48:22,1,2,1,2,2,1
757,2017-12-22T17:48:52,1,2,1,2,2,1
758,2017-12-22T17:49:23,1,2,1,2,2,1
759,2017-12-22T17:49:53,1,2,1,2,2,0
760,2017-12-22T17:50:24,1,2,1,2,2,1
761,2017-12-22T17:50:55,1,2,1,2,2,1
762,2017-12-22T17:51:25,1,2,1,2,2,1
763,2017-12-22T17:51:56,1,2,1,2,2,1
764,2017-12-22T17:52:27,1,2,1,2,2,1
765,2017-12-22T17:52:57,1,2,1,2,2,1
766,2017-12-22T17:53:28,1,2,1,1,2,1
767,2017-12-22T17:54:29,1,2,1,2,2,1
768,2017-12-22T17:55:00,1,2,1,2,2,1
769,2017-12-22T17:55:30,1,2,1,2,2,1
770,2017-12-22T17:56:01,1,2,1,2,2,1
771,2017-12-22T17:56:32,1,2,1,2,2,1
772,2017-12-22T17:57:02,1,2,1,2,2,1
773,2017-12-22T17:57:33,1,2,1,2,2,1
774,2017-12-22T17:58:04,1,2,1,2,2,1
775,2017-12-22T17:58:34,1,2,1,2,2,1
776,2017-12-22T17:59:05,1,2,1,2,2,1
777,2017-12-22T17:59:35,1,2,1,2,2,1
778,2017-12-22T18:00:06,1,2,1,2,2,1
779,2017-12-22T18:00:37,1,2,1,2,2,1
780,2017-12-22T18:01:38,1,2,1,2,2,1
781,2017-12-22T18:02:09,1,2,1,2,2,1
782,2017-12-22T18:02:39,1,2,1,2,2,1
783,2017-12-22T18:03:10,1,2,1,2,2,0
784,2017-12-22T18:03:41,1,2,1,2,2,0
785,2017-12-22T18:04:11,1,2,1,2,2,1
786,2017-12-22T18:04:42,1,2,1,2,2,0
787,2017-12-22T18:05:12,1,2,1,2,2,0
788,2017-12-22T18:05:43,1,2,1,2,2,1
789,2017-12-22T18:06:14,1,2,1,2,2,1
790,2017-12-22T18:06:44,1,2,1,2,2,1
791,2017-12-22T18:07:15,1,2,1,2,2,1
792,2017-12-22T18:07:46,1,2,1,2,2,0
793,2017-12-22T18:08:16,1,2,1,2,2,1
794,2017-12-22T18:08:47,1,2,1,2,2,1
795,2017-12-22T18:09:18,1,2,1,2,2,1
796,2017-12-22T18:09:48,1,2,1,2,2,1
797,2017-12-22T18:10:19,1,2,1,2,2,1
798,2017-12-22T18:11:20,1,2,1,2,2,1
799,2017-12-22T18:11:51,1,2,1,1,2,0
800,2017-12-22T18:12:21,1,2,1,1,2,0
801,2017-12-22T18:12:52,1,2,1,2,2,1
802,2017-12-22T18:13:23,1,2,1,2,2,1
803,2017-12-22T18:13:53,1,2,1,2,2,1
804,2017-12-22T18:14:24,1,2,1,2,2,1
805,2017-12-22T18:14:55,1,2,1,2,2,1
806,2017-12-22T18:15:25,1,2,1,2,2,1
807,2017-12-22T18:15:56,1,2,1,2,2,1
808,2017-12-22T18:16:26,1,2,1,2,2,1
809,2017-12-22T18:16:57,1,2,1,2,2,0
810,2017-12-22T18:17:28,1,2,1,2,2,1
811,2017-12-22T18:17:58,1,2,1,2,2,1
812,2017-12-22T18:18:29,1,2,1,2,2,1
813,2017-12-22T18:19:00,1,2,1,2,2,1
814,2017-12-22T18:19:30,1,2,1,2,2,1
815,2017-12-22T18:20:01,1,2,1,2,2,1
816,2017-12-22T18:20:32,1,2,1,2,2,1
817,2017-12-22T18:21:02,1,2,1,2,2,0
818,2017-12-22T18:21:33,1,2,1,2,2,1
819,2017-12-22T18:22:03,1,2,1,2,2,1
820,2017-12-22T18:22:34,1,2,1,2,2,1
821,2017-12-22T18:23:05,1,2,1,2,2,1
822,2017-12-22T18:23:35,1,2,1,2,2,0
823,2017-12-22T18:24:06,1,2,1,2,2,1
824,2017-12-22T18:24:37,1,2,1,2,2,1
825,2017-12-22T18:25:07,1,2,1,2,2,0
826,2017-12-22T18:25:38,1,2,1,2,2,1
827,2017-12-22T18:26:08,1,2,1,2,2,1
828,2017-12-22T18:26:39,1,2,1,2,2,1
829,2017-12-22T18:27:10,1,2,1,2,2,1
830,2017-12-22T18:27:40,1,2,1,2,2,1
831,2017-12-22T18:28:11,1,2,1,2,2,1
832,2017-12-22T18:28:42,1,2,1,2,2,1
833,2017-12-22T18:29:12,1,2,1,2,2,1
834,2017-12-22T18:29:43,1,2,1,2,2,1
835,2017-12-22T18:30:14,1,2,1,2,2,1
836,2017-12-22T18:30:44,1,2,1,2,2,1
837,2017-12-22T18:31:15,1,2,1,2,2,1
838,2017-12-22T18:31:45,1,2,1,2,2,1
839,2017-12-22T18:32:16,1,2,1,2,2,1
840,2017-12-22T18:32:47,1,2,1,2,2,1
841,2017-12-22T18:33:17,1,2,1,2,2,1
842,2017-12-22T18:33:48,1,2,1,2,2,1
843,2017-12-22T18:34:19,1,2,1,2,2,1
844,2017-12-22T18:34:49,1,2,1,2,2,0
845,2017-12-22T18:35:20,1,2,1,2,2,1
846,2017-12-22T18:35:51,1,2,1,2,2,1
847,2017-12-22T18:36:21,1,2,1,2,2,1
848,2017-12-22T18:36:52,1,2,1,2,2,1
849,2017-12-22T18:37:22,1,2,1,2,2,1
850,2017-12-22T18:37:53,1,2,1,2,2,1
851,2017-12-22T18:38:24,1,2,1,2,2,1
852,2017-12-22T18:38:54,1,2,1,2,2,1
853,2017-12-22T18:39:25,1,2,1,2,2,1
854,2017-12-22T18:39:56,1,2,1,2,2,1
855,2017-12-22T18:40:26,1,2,1,2,2,1
856,2017-12-22T18:40:57,1,2,1,2,2,0
857,2017-12-22T18:41:28,1,2,1,2,2,0
858,2017-12-22T18:41:58,1,2,1,2,2,1
859,2017-12-22T18:42:29,1,2,1,2,2,1
860,2017-12-22T18:42:59,1,2,1,2,2,1
861,2017-12-22T18:43:30,1,2,1,2,2,1
862,2017-12-22T18:44:01,1,2,1,2,2,1
863,2017-12-22T18:44:31,1,2,1,2,2,0
864,2017-12-22T18:45:02,1,2,1,2,2,0
865,2017-12-22T18:45:33,1,2,1,1,2,0
866,2017-12-22T18:46:03,1,2,1,2,2,1
867,2017-12-22T18:46:34,1,2,1,2,2,1
868,2017-12-22T18:47:05,1,2,1,2,2,1
869,2017-12-22T18:47:35,1,2,1,2,2,1
870,2017-12-22T18:48:06,1,2,1,2,2,1
871,2017-12-22T18:49:07,1,2,1,2,2,1
872,2017-12-22T18:49:38,1,2,1,2,2,0
873,2017-12-22T18:50:08,1,2,1,2,2,1
874,2017-12-22T18:50:39,1,2,1,2,2,1
875,2017-12-22T18:51:10,1,2,1,2,2,0
876,2017-12-22T18:51:40,1,2,1,2,2,0
877,2017-12-22T18:52:11,1,2,1,2,2,0
878,2017-12-22T18:52:42,1,2,1,2,2,0
879,2017-12-22T18:53:12,1,2,1,2,2,0
880,2017-12-22T18:53:43,1,2,1,2,2,1
881,2017-12-22T18:54:13,1,2,1,2,2,1
882,2017-12-22T18:54:44,1,2,1,1,2,0
883,2017-12-22T18:55:15,1,2,1,2,2,1
884,2017-12-22T18:55:45,1,2,1,2,2,1
885,2017-12-22T18:56:16,1,2,1,2,2,1
886,2017-12-22T18:56:47,1,2,1,2,2,1
887,2017-12-22T18:57:17,1,2,1,2,2,0
888,2017-12-22T18:57:48,1,2,1,2,2,1
889,2017-12-22T18:58:19,1,2,1,2,2,1
890,2017-12-22T18:58:49,1,2,1,2,2,0
891,2017-12-22T18:59:20,1,2,1,2,2,0
892,2017-12-22T18:59:50,1,2,1,2,2,0
893,2017-12-22T19:00:21,1,2,1,2,2,1
894,2017-12-22T19:00:52,1,2,1,2,2,1
895,2017-12-22T19:01:22,1,2,1,2,2,1
896,2017-12-22T19:01:53,1,2,1,2,2,1
897,2017-12-22T19:02:24,1,2,1,2,2,1
898,2017-12-22T19:02:54,1,2,1,2,2,1
899,2017-12-22T19:03:25,1,2,1,2,2,1
900,2017-12-22T19:03:55,1,2,1,2,2,1
901,2017-12-22T19:04:26,1,2,1,2,2,1
902,2017-12-22T19:04:57,1,2,1,2,2,0
903,2017-12-22T19:05:27,1,2,1,2,2,0
904,2017-12-22T19:05:58,1,2,1,2,2,1
905,2017-12-22T19:06:29,1,2,1,2,2,1
906,2017-12-22T19:06:59,1,2,1,2,2,1
907,2017-12-22T19:07:30,1,2,1,2,2,0
908,2017-12-22T19:08:01,1,2,1,1,2,0
909,2017-12-22T19:08:31,1,2,1,2,2,0
910,2017-12-22T19:09:02,1,2,1,2,2,0
911,2017-12-22T19:09:32,1,2,1,2,2,1
912,2017-12-22T19:10:03,1,2,1,2,2,1
913,2017-12-22T19:10:34,1,2,1,2,2,1
914,2017-12-22T19:11:04,1,2,1,2,2,0
915,2017-12-22T19:11:35,1,2,1,2,2,0
916,2017-12-22T19:12:06,1,2,1,2,2,0
917,2017-12-22T19:12:36,1,2,1,2,2,1
918,2017-12-22T19:13:07,1,2,1,2,2,1
919,2017-12-22T19:13:38,1,2,1,2,2,0
920,2017-12-22T19:14:08,1,2,1,2,2,0
921,2017-12-22T19:14:39,1,2,1,2,2,1
922,2017-12-22T19:15:09,1,2,1,2,2,1
923,2017-12-22T19:15:40,1,2,1,2,2,1
924,2017-12-22T19:16:11,1,2,1,2,2,1
925,2017-12-22T19:16:41,1,2,1,2,2,1
926,2017-12-22T19:17:12,1,2,1,2,2,1
927,2017-12-22T19:17:43,1,2,1,2,2,1
928,2017-12-22T19:18:13,1,2,1,2,2,1
929,2017-12-22T19:18:44,1,2,1,2,2,1
930,2017-12-22T19:19:15,1,2,1,2,2,1
931,2017-12-22T19:19:45,1,2,1,2,2,1
932,2017-12-22T19:20:16,1,2,1,2,2,1
933,2017-12-22T19:20:46,1,2,1,2,2,1
934,2017-12-22T19:21:17,1,2,1,2,2,1
935,2017-12-22T19:21:48,1,2,1,2,2,1
936,2017-12-22T19:22:18,1,2,1,2,2,1
937,2017-12-22T19:22:49,1,2,1,2,2,1
938,2017-12-22T19:23:20,1,2,1,2,2,1
939,2017-12-22T19:23:50,1,2,1,2,2,1
940,2017-12-22T19:24:21,1,2,1,2,2,1
941,2017-12-22T19:24:52,1,2,1,2,2,1
942,2017-12-22T19:25:22,1,2,1,2,2,1
943,2017-12-22T19:25:53,1,2,1,2,2,0
944,2017-12-22T19:26:54,1,2,1,2,2,0
945,2017-12-22T19:27:25,1,2,1,2,2,0
946,2017-12-22T19:27:55,1,2,1,2,2,0
947,2017-12-22T19:28:26,1,2,1,2,2,0
948,2017-12-22T19:28:57,1,2,1,1,2,0
949,2017-12-22T19:29:27,1,2,1,2,2,1
950,2017-12-22T19:29:58,1,2,1,2,2,1
951,2017-12-22T19:30:29,1,2,1,2,2,1
952,2017-12-22T19:30:59,1,2,1,2,2,1
953,2017-12-22T19:31:30,1,2,1,2,2,1
954,2017-12-22T19:32:00,1,2,1,2,2,1
955,2017-12-22T19:35:35,1,2,1,2,2,1
956,2017-12-22T19:36:05,1,2,1,2,2,1
957,2017-12-22T19:36:36,1,2,0,2,2,1
958,2017-12-22T19:39:40,0,2,0,2,2,0
959,2017-12-22T19:40:10,0,2,0,0,2,0
960,2017-12-22T19:40:41,0,2,0,1,2,0
961,2017-12-22T19:41:12,0,2,0,0,2,0
962,2017-12-22T19:41:42,0,2,0,0,2,0
963,2017-12-22T19:42:13,0,2,0,1,2,0
964,2017-12-22T19:42:44,0,2,0,0,2,0
965,2017-12-22T19:43:14,0,2,0,1,2,0
966,2017-12-22T19:43:45,0,2,0,0,2,0
967,2017-12-22T19:44:46,0,2,0,0,2,0
968,2017-12-22T19:45:17,0,2,0,2,2,0
969,2017-12-22T19:45:47,0,2,0,1,2,0
970,2017-12-22T19:46:18,0,2,0,1,2,0
971,2017-12-22T19:46:49,0,2,0,1,2,0
972,2017-12-22T19:47:19,0,2,0,0,2,0
973,2017-12-22T19:47:50,0,2,0,1,2,0
974,2017-12-22T19:48:21,0,2,0,0,2,0
975,2017-12-22T19:48:51,0,2,0,0,2,0
976,2017-12-22T19:49:22,0,2,0,1,2,0
977,2017-12-22T19:49:52,0,2,0,0,2,0
978,2017-12-22T19:50:23,0,2,0,1,2,0
979,2017-12-22T19:50:54,0,2,0,1,2,0
980,2017-12-22T19:51:24,0,2,0,1,2,0
981,2017-12-22T19:51:55,0,2,0,1,2,0
982,2017-12-22T19:52:26,0,2,0,1,2,0
983,2017-12-22T19:52:56,0,2,0,0,2,0
984,2017-12-22T19:53:27,0,2,0,0,2,0
985,2017-12-22T19:53:58,0,2,0,1,2,0
986,2017-12-22T19:54:28,0,2,0,0,2,0
987,2017-12-22T19:54:59,0,2,0,1,2,0
988,2017-12-22T19:55:29,0,2,0,0,2,0
989,2017-12-22T19:56:00,0,2,0,0,2,0
990,2017-12-22T19:56:31,0,2,0,1,2,0
991,2017-12-22T19:57:01,0,2,0,0,2,0
992,2017-12-22T19:57:32,0,2,0,0,2,0
993,2017-12-22T19:58:03,0,2,0,0,2,0
994,2017-12-22T19:58:33,0,2,0,0,2,0
995,2017-12-22T19:59:04,0,2,0,0,2,0
996,2017-12-22T19:59:35,0,2,0,0,2,0
997,2017-12-22T20:00:05,0,2,0,0,2,0
998,2017-12-22T20:00:36,0,2,0,0,2,0
999,2017-12-22T20:01:06,0,2,0,1,2,0
1000,2017-12-22T20:01:37,0,2,0,0,2,0
1001,2017-12-22T20:02:08,0,2,0,0,2,0
1002,2017-12-22T20:02:38,0,2,0,1,2,0
1003,2017-12-22T20:03:09,0,2,0,0,2,0
1004,2017-12-22T20:03:40,0,2,0,1,2,0
1005,2017-12-22T20:04:10,0,2,0,0,2,0
1006,2017-12-22T20:04:41,0,2,0,1,2,0
1007,2017-12-22T20:05:12,0,2,0,1,2,0
1008,2017-12-22T20:05:42,0,2,0,1,2,0
1009,2017-12-22T20:06:13,0,2,0,1,2,0
1010,2017-12-22T20:06:43,0,2,0,0,2,0
1011,2017-12-22T20:07:14,0,2,0,0,2,0
1012,2017-12-22T20:07:45,0,2,0,1,2,0
1013,2017-12-22T20:08:15,0,2,0,0,2,0
1014,2017-12-22T20:08:46,0,2,0,1,2,0
1015,2017-12-22T20:09:17,0,2,0,1,2,0
1016,2017-12-22T20:09:47,0,2,0,1,2,0
1017,2017-12-22T20:10:18,0,2,0,0,2,0
1018,2017-12-22T20:10:49,0,2,0,1,2,0
1019,2017-12-22T20:11:19,0,2,0,0,2,0
1020,2017-12-22T20:11:50,0,2,0,1,2,0
1021,2017-12-22T20:12:20,0,2,0,0,2,0
1022,2017-12-22T20:12:51,0,2,0,0,2,0
1023,2017-12-22T20:13:22,0,2,0,0,2,0
1024,2017-12-22T20:13:52,0,2,0,0,2,0
1025,2017-12-22T20:14:23,0,2,0,0,2,0
1026,2017-12-22T20:14:54,0,2,0,1,2,0
1027,2017-12-22T20:15:24,0,2,0,1,2,0
1028,2017-12-22T20:15:55,0,2,0,0,2,0
1029,2017-12-22T20:16:25,0,2,0,0,2,0
1030,2017-12-22T20:16:56,0,2,0,1,2,0
1031,2017-12-22T20:17:27,0,2,0,0,2,0
